k014915,49 억원
k530064,48 억원
k500038,48 억원
k000227,48 억원
k001067,46 억원
k520005,45 억원
k500041,44 억원
k032685,43 억원
k001525,42 억원
k001527,37 억원
k510006,36 억원
k002787,36 억원
k009275,34 억원
k000325,33 억원
k000547,32 억원
k510009,32 억원
k001529,28 억원
k550043,21 억원
